"122","11","SMALL_PACKET","1600","WZ1","0","21.40","0"
"123","11","SMALL_PACKET","1700","WZ1","0","22.62","0"
"124","11","SMALL_PACKET","1800","WZ1","0","23.84","0"
"125","11","SMALL_PACKET","1900","WZ1","0","25.06","0"
"126","11","SMALL_PACKET","2000","WZ1","0","26.28","0"
"127","11","SMALL_PACKET","150","WZ2","0","3.90","0"
"128","11","SMALL_PACKET","200","WZ2","0","4.50","0"
"129","11","SMALL_PACKET","250","WZ2","0","5.10","0"
"130","11","SMALL_PACKET","300","WZ2","0","5.70","0"
"131","11","SMALL_PACKET","400","WZ2","0","6.98","0"
"132","11","SMALL_PACKET","500","WZ2","0","8.26","0"
"133","11","SMALL_PACKET","600","WZ2","0","9.54","0"
"134","11","SMALL_PACKET","700","WZ2","0","10.82","0"
"135","11","SMALL_PACKET","800","WZ2","0","12.10","0"
"136","11","SMALL_PACKET","900","WZ2","0","13.38","0"
"137","11","SMALL_PACKET","1000","WZ2","0","14.66","0"
"138","11","SMALL_PACKET","1100","WZ2","0","15.94","0"
"139","11","SMALL_PACKET","1200","WZ2","0","17.22","0"
"140","11","SMALL_PACKET","1300","WZ2","0","18.50","0"
"141","11","SMALL_PACKET","1400","WZ2","0","19.78","0"
"142","11","SMALL_PACKET","1500","WZ2","0","21.06","0"
"143","11","SMALL_PACKET","1600","WZ2","0","22.34","0"
"144","11","SMALL_PACKET","1700","WZ2","0","23.62","0"
"145","11","SMALL_PACKET","1800","WZ2","0","24.90","0"
"146","11","SMALL_PACKET","1900","WZ2","0","26.18","0"
"147","11","SMALL_PACKET","2000","WZ2","0","27.46","0"
"148","13","LETTER","20","WZ1","0","0.77","0"
"149","13","LETTER","60","WZ1","0","1.31","0"
"150","13","LETTER","100","WZ1","0","1.84","0"
"151","13","LETTER","150","WZ1","0","2.54","0"
"152","13","LETTER","200","WZ1","0","2.88","0"
"153","13","LETTER","250","WZ1","0","3.22","0"
"154","13","LETTER","300","WZ1","0","3.56","0"
"155","13","LETTER","400","WZ1","0","4.21","0"
"156","13","LETTER","500","WZ1","0","4.86","0"
"157","13","SMALL_PACKET","20","WZ1","0","2.20","0"
"158","13","SMALL_PACKET","60","WZ1","0","2.20","0"
"159","13","SMALL_PACKET","100","WZ1","0","2.20","0"
"160","13","SMALL_PACKET","150","WZ1","0","2.54","0"
"161","13","SMALL_PACKET","200","WZ1","0","2.88","0"
"162","13","SMALL_PACKET","250","WZ1","0","3.22","0"
"163","13","SMALL_PACKET","300","WZ1","0","3.56","0"
"164","13","SMALL_PACKET","400","WZ1","0","4.21","0"
"165","13","SMALL_PACKET","500","WZ1","0","4.86","0"
"166","13","LETTER","20","WZ2","0","0.77","0"
"167","13","LETTER","60","WZ2","0","1.31","0"
"168","13","LETTER","100","WZ2","0","1.84","0"
"169","13","LETTER","150","WZ2","0","2.54","0"
"170","13","LETTER","200","WZ2","0","2.88","0"
"171","13","LETTER","250","WZ2","0","3.22","0"
"172","13","LETTER","300","WZ2","0","3.56","0"
"173","13","LETTER","400","WZ2","0","4.21","0"
"174","13","LETTER","500","WZ2","0","4.86","0"
"175","13","SMALL_PACKET","20","WZ2","0","2.20","0"
"176","13","SMALL_PACKET","60","WZ2","0","2.20","0"
"177","13","SMALL_PACKET","100","WZ2","0","2.20","0"
"178","13","SMALL_PACKET","150","WZ2","0","2.54","0"
"179","13","SMALL_PACKET","200","WZ2","0","2.88","0"
"180","13","SMALL_PACKET","250","WZ2","0","3.22","0"
"181","13","SMALL_PACKET","300","WZ2","0","3.56","0"
"182","13","SMALL_PACKET","400","WZ2","0","4.21","0"
"183","13","SMALL_PACKET","500","WZ2","0","4.86","0"
"184","13","SMALL_PACKET","20","EU","0","2.20","0"
"185","13","SMALL_PACKET","60","EU","0","2.20","0"
"186","13","SMALL_PACKET","100","EU","0","2.20","0"
"187","13","SMALL_PACKET","150","EU","0","2.54","0"
"188","13","SMALL_PACKET","200","EU","0","2.88","0"
"189","13","SMALL_PACKET","250","EU","0","3.22","0"
"190","13","SMALL_PACKET","300","EU","0","3.56","0"
"191","13","SMALL_PACKET","400","EU","0","4.21","0"
"192","13","SMALL_PACKET","500","EU","0","4.86","0"
"193","1","LETTER","100","UK","0","0.60","0"
"194","1","LARGE_LETTER","100","UK","0","0.90","0"
"195","1","LARGE_LETTER","250","UK","0","1.20","0"
"196","1","LARGE_LETTER","500","UK","0","1.60","0"
"197","1","LARGE_LETTER","750","UK","0","2.30","0"
"198","1","PACKET","750","UK","0","2.70","0"
"199","1","PACKET","1000","UK","0","4.30","0"
"200","1","PACKET","1250","UK","0","5.60","0"
"201","1","PACKET","1500","UK","0","6.50","0"
"202","1","PACKET","1750","UK","0","7.40","0"
"203","1","PACKET","2000","UK","0","8.30","0"
"204","1","PACKET","4000","UK","0","10.30","0"
"205","2","LETTER","100","UK","0","0.50","0"
"206","2","LARGE_LETTER","100","UK","0","0.69","0"
"207","2","LARGE_LETTER","250","UK","0","1.10","0"
"208","2","LARGE_LETTER","500","UK","0","1.40","0"
"209","2","LARGE_LETTER","750","UK","0","1.90","0"
"210","2","PACKET","750","UK","0","2.20","0"
"211","2","PACKET","1000","UK","0","3.50","0"
"212","0","PACKET","1250","UK","0","5.60","0"
"213","0","PACKET","1500","UK","0","6.50","0"
"214","0","PACKET","1750","UK","0","7.40","0"
"215","0","PACKET","2000","UK","0","8.30","0"
"216","0","PACKET","4000","UK","0","10.30","0"
"217","3",,"100","UK","0","16.70","0"
"218","3",,"500","UK","0","18.80","0"
"219","3",,"1000","UK","0","20.45","0"
"220","3",,"2000","UK","0","24.75","0"
"221","4",,"100","UK","0","19.70","0"
"222","4",,"500","UK","0","21.80","0"
"223","4",,"1000","UK","0","23.45","0"
"224","4",,"2000","UK","0","27.75","0"
"225","5",,"100","UK","0","5.90","0"
"226","5",,"500","UK","0","6.35","0"
"227","5",,"1000","UK","0","7.55","0"
"228","5",,"2000","UK","0","9.75","0"
"229","5",,"10000","UK","0","24.50","0"
"230","6",,"100","UK","0","10.08","0"
"231","6",,"500","UK","0","10.62","0"
"232","6",,"1000","UK","0","12.06","0"
"233","6",,"2000","UK","0","14.70","0"
"234","6",,"10000","UK","0","32.40","0"
"235","9",,"2000","UK","0","5.30","0"
"236","9",,"4000","UK","0","8.80","0"
"237","9",,"6000","UK","0","12.30","0"
"238","9",,"8000","UK","0","15.80","0"
"239","9",,"10000","UK","0","18.80","0"
"240","9",,"20000","UK","0","21.90","0"
"241","19",,"2000",,"0","33.00","0"
"242","19",,"5000",,"0","33.83","0"
"243","19",,"10000",,"0","36.08","0"
"244","19",,"15000",,"0","41.17","0"
"245","19",,"20000",,"0","46.08","0"
"246","19",,"25000",,"0","54.92","0"
"247","19",,"30000",,"0","58.33","0"
"248","20",,"2000",,"0","24.67","0"
"249","20",,"5000",,"0","25.50","0"
"250","20",,"10000",,"0","27.75","0"
"251","20",,"15000",,"0","32.83","0"
"252","20",,"20000",,"0","37.75","0"
"253","20",,"25000",,"0","46.58","0"
"254","20",,"30000",,"0","50.00","0"
"255","21",,"2000",,"0","16.33","0"
"256","21",,"5000",,"0","17.17","0"
"257","21",,"10000",,"0","19.42","0"
"258","21",,"15000",,"0","24.50","0"
"259","21",,"20000",,"0","29.42","0"
"260","21",,"25000",,"0","38.25","0"
"261","21",,"30000",,"0","41.67","0"
"262","22",,"2000",,"0","13.00","0"
"263","22",,"5000",,"0","13.83","0"
"264","22",,"10000",,"0","16.08","0"
"265","22",,"15000",,"0","21.17","0"
"266","22",,"20000",,"0","26.08","0"
"267","22",,"25000",,"0","34.92","0"
"268","22",,"30000",,"0","38.33","0"
"269","23",,"2000",,"0","9.67","0"
"270","23",,"5000",,"0","10.50","0"
"271","23",,"10000",,"0","12.75","0"
"272","23",,"15000",,"0","17.83","0"
"273","23",,"20000",,"0","22.75","0"
"274","23",,"25000",,"0","31.58","0"
"275","23",,"30000",,"0","35.00","0"
"276","25",,"2000",,"0","24.67","0"
"277","25",,"5000",,"0","25.50","0"
"278","25",,"10000",,"0","27.75","0"
"279","25",,"15000",,"0","32.83","0"
"280","25",,"20000",,"0","37.75","0"
"281","25",,"25000",,"0","46.58","0"
"282","25",,"30000",,"0","50.00","0"
"283","24",,"2000",,"0","8.40","0"
"284","24",,"5000",,"0","10.80","0"
"285","24",,"10000",,"0","12.50","0"
"286","24",,"15000",,"0","18.00","0"
"287","24",,"20000",,"0","22.10","0"
"288","24",,"25000",,"0","31.80","0"
"289","24",,"30000",,"0","34.80","0"
"290","24",,"2000",,"5","8.40","0"
"291","24",,"5000",,"5","10.80","0"
"292","24",,"10000",,"5","12.50","0"
"293","24",,"15000",,"5","18.00","0"
"294","24",,"20000",,"5","22.10","0"
"295","24",,"25000",,"5","31.80","0"
"296","24",,"30000",,"5","34.80","0"
"297","24",,"2000",,"6","8.40","0"
"298","24",,"5000",,"6","10.80","0"
"299","24",,"10000",,"6","12.50","0"
"300","24",,"15000",,"6","18.00","0"
"301","24",,"20000",,"6","22.10","0"
"302","24",,"25000",,"6","31.80","0"
"303","24",,"30000",,"6","34.80","0"
"304","24",,"2000",,"7","8.40","0"
"305","24",,"5000",,"7","10.80","0"
"306","24",,"10000",,"7","12.50","0"
"307","24",,"15000",,"7","18.00","0"
"308","24",,"20000",,"7","22.10","0"
"309","24",,"25000",,"7","31.80","0"
"310","24",,"30000",,"7","34.80","0"
"311","24",,"2000",,"8","8.40","0"
"312","24",,"5000",,"8","10.80","0"
"313","24",,"10000",,"8","12.50","0"
"314","24",,"15000",,"8","18.00","0"
"315","24",,"20000",,"8","22.10","0"
"316","24",,"25000",,"8","31.80","0"
"317","24",,"30000",,"8","34.80","0"
"318","24",,"2000",,"9","8.40","0"
"319","24",,"5000",,"9","10.80","0"
"320","24",,"10000",,"9","12.50","0"
"321","24",,"15000",,"9","18.00","0"
"322","24",,"20000",,"9","22.10","0"
"323","24",,"25000",,"9","31.80","0"
"324","24",,"30000",,"9","34.80","0"
"325","24",,"2000",,"10","8.40","0"
"326","24",,"5000",,"10","10.80","0"
"327","24",,"10000",,"10","12.50","0"
"328","24",,"15000",,"10","18.00","0"
"329","24",,"20000",,"10","22.10","0"
"330","24",,"25000",,"10","31.80","0"
"331","24",,"30000",,"10","34.80","0"
"332","24",,"2000",,"11","8.40","0"
"333","24",,"5000",,"11","10.80","0"
"334","24",,"10000",,"11","12.50","0"
"335","24",,"15000",,"11","18.00","0"
"336","24",,"20000",,"11","22.10","0"
"337","24",,"25000",,"11","31.80","0"
"338","24",,"30000",,"11","34.80","0"
"339","24",,"2000",,"12","8.40","0"
"340","24",,"5000",,"12","10.80","0"
"341","24",,"10000",,"12","12.50","0"
"342","24",,"15000",,"12","18.00","0"
"343","24",,"20000",,"12","22.10","0"
"344","24",,"25000",,"12","31.80","0"
"345","24",,"30000",,"12","34.80","0"
"346","17",,"500",,"5","18.75","0"
"347","17",,"1000",,"5","18.75","0"
"348","17",,"1500",,"5","18.75","0"
"349","17",,"2000",,"5","18.75","0"
"350","17",,"2500",,"5","18.75","0"
"351","17",,"3000",,"5","18.75","0"
"352","17",,"3500",,"5","18.75","0"
"353","17",,"4000",,"5","18.75","0"
"354","17",,"4500",,"5","18.75","0"
"355","17",,"5000",,"5","18.75","0"
"356","17",,"5500",,"5","19.79","0"
"357","17",,"6000",,"5","20.83","0"
"358","17",,"6500",,"5","21.88","0"
"359","17",,"7000",,"5","22.92","0"
"360","17",,"7500",,"5","23.96","0"
"361","17",,"8000",,"5","25.00","0"
"362","17",,"8500",,"5","26.04","0"
"363","17",,"9000",,"5","27.08","0"
"364","17",,"9500",,"5","28.13","0"
"365","17",,"10000",,"5","29.17","0"
"366","17",,"10500",,"5","29.92","0"
"367","17",,"11000",,"5","30.67","0"
"368","17",,"11500",,"5","31.42","0"
"369","17",,"12000",,"5","32.17","0"
"370","17",,"12500",,"5","32.92","0"
"371","17",,"13000",,"5","33.67","0"
"372","17",,"13500",,"5","34.42","0"
"373","17",,"14000",,"5","35.17","0"
"374","17",,"14500",,"5","35.92","0"
"375","17",,"15000",,"5","36.67","0"
"376","17",,"15500",,"5","37.42","0"
"377","17",,"16000",,"5","38.17","0"
"378","17",,"16500",,"5","38.92","0"
"379","17",,"17000",,"5","39.67","0"
"380","17",,"17500",,"5","40.42","0"
"381","17",,"18000",,"5","41.17","0"
"382","17",,"18500",,"5","41.92","0"
"383","17",,"19000",,"5","42.67","0"
"384","17",,"19500",,"5","43.42","0"
"385","17",,"20000",,"5","44.17","0"
"386","17",,"20500",,"5","44.92","0"
"387","17",,"21000",,"5","45.67","0"
"388","17",,"21500",,"5","46.42","0"
"389","17",,"22000",,"5","47.17","0"
"390","17",,"22500",,"5","47.92","0"
"391","17",,"23000",,"5","48.67","0"
"392","17",,"23500",,"5","49.42","0"
"393","17",,"24000",,"5","50.17","0"
"394","17",,"24500",,"5","50.92","0"
"395","17",,"25000",,"5","51.67","0"
"396","17",,"25500",,"5","52.42","0"
"397","17",,"26000",,"5","53.17","0"
"398","17",,"26500",,"5","53.92","0"
"399","17",,"27000",,"5","54.67","0"
"400","17",,"27500",,"5","55.42","0"
"401","17",,"28000",,"5","56.17","0"
"402","17",,"28500",,"5","56.92","0"
"403","17",,"29000",,"5","57.67","0"
"404","17",,"29500",,"5","58.42","0"
"405","17",,"30000",,"5","59.17","0"
"406","16",,"500",,"5","8.71","0"
"407","16",,"1000",,"5","10.79","0"
"408","16",,"1500",,"5","12.87","0"
"409","16",,"2000",,"5","14.96","0"
"410","16",,"2500",,"5","17.04","0"
"411","16",,"3000",,"5","18.33","0"
"412","16",,"3500",,"5","19.62","0"
"413","16",,"4000",,"5","20.92","0"
"414","16",,"4500",,"5","22.21","0"
"415","16",,"5000",,"5","23.50","0"
"416","16",,"5500",,"5","24.54","0"
"417","16",,"6000",,"5","25.58","0"
"418","16",,"6500",,"5","26.62","0"
"419","16",,"7000",,"5","27.67","0"
"420","16",,"7500",,"5","28.71","0"
"421","16",,"8000",,"5","29.75","0"
"422","16",,"8500",,"5","30.79","0"
"423","16",,"9000",,"5","31.83","0"
"424","16",,"9500",,"5","32.87","0"
"425","16",,"10000",,"5","33.92","0"
"426","16",,"10500",,"5","34.46","0"
"427","16",,"11000",,"5","35.00","0"
"428","16",,"11500",,"5","35.54","0"
"429","16",,"12000",,"5","36.08","0"
"430","16",,"12500",,"5","36.62","0"
"431","16",,"13000",,"5","37.17","0"
"432","16",,"13500",,"5","37.71","0"
"433","16",,"14000",,"5","38.25","0"
"434","16",,"14500",,"5","38.79","0"
"435","16",,"15000",,"5","39.33","0"
"436","16",,"15500",,"5","39.83","0"
"437","16",,"16000",,"5","40.33","0"
"438","16",,"16500",,"5","40.83","0"
"439","16",,"17000",,"5","41.33","0"
"440","16",,"17500",,"5","41.83","0"
"441","16",,"18000",,"5","42.33","0"
"442","16",,"18500",,"5","42.83","0"
"443","16",,"19000",,"5","43.33","0"
"444","16",,"19500",,"5","43.83","0"
"445","16",,"20000",,"5","44.33","0"
"446","16",,"20500",,"5","44.83","0"
"447","16",,"21000",,"5","45.33","0"
"448","16",,"21500",,"5","45.83","0"
"449","16",,"22000",,"5","46.33","0"
"450","16",,"22500",,"5","46.83","0"
"451","16",,"23000",,"5","47.33","0"
"452","16",,"23500",,"5","47.83","0"
"453","16",,"24000",,"5","48.33","0"
"454","16",,"24500",,"5","48.83","0"
"455","16",,"25000",,"5","49.33","0"
"456","16",,"25500",,"5","49.83","0"
"457","16",,"26000",,"5","50.33","0"
"458","16",,"26500",,"5","50.83","0"
"459","16",,"27000",,"5","51.33","0"
"460","16",,"27500",,"5","51.83","0"
"461","16",,"28000",,"5","52.33","0"
"462","16",,"28500",,"5","52.83","0"
"463","16",,"29000",,"5","53.33","0"
"464","16",,"29500",,"5","53.83","0"
"465","16",,"30000",,"5","54.33","0"
"466","15",,"500",,"5","29.75","0"
"467","15",,"1000",,"5","30.25","0"
"468","15",,"1500",,"5","30.75","0"
"469","15",,"2000",,"5","31.25","0"
"470","15",,"2500",,"5","31.75","0"
"471","15",,"3000",,"5","33.04","0"
"472","15",,"3500",,"5","34.33","0"
"473","15",,"4000",,"5","35.63","0"
"474","15",,"4500",,"5","36.92","0"
"475","15",,"5000",,"5","38.21","0"
"476","15",,"5500",,"5","39.25","0"
"477","15",,"6000",,"5","40.29","0"
"478","15",,"6500",,"5","41.33","0"
"479","15",,"7000",,"5","42.38","0"
"480","15",,"7500",,"5","43.42","0"
"481","15",,"8000",,"5","44.46","0"
"482","15",,"8500",,"5","45.50","0"
"483","15",,"9000",,"5","46.54","0"
"484","15",,"9500",,"5","47.58","0"
"485","15",,"10000",,"5","48.63","0"
"486","15",,"10500",,"5","49.63","0"
"487","15",,"11000",,"5","50.63","0"
"488","15",,"11500",,"5","51.63","0"
"489","15",,"12000",,"5","52.63","0"
"490","15",,"12500",,"5","53.63","0"
"491","15",,"13000",,"5","54.63","0"
"492","15",,"13500",,"5","55.63","0"
"493","15",,"14000",,"5","56.63","0"
"494","15",,"14500",,"5","57.63","0"
"495","15",,"15000",,"5","58.63","0"
"496","15",,"15500",,"5","59.13","0"
"497","15",,"16000",,"5","59.63","0"
"498","15",,"16500",,"5","60.13","0"
"499","15",,"17000",,"5","60.63","0"
"500","15",,"17500",,"5","61.13","0"
"501","15",,"18000",,"5","61.63","0"
"502","15",,"18500",,"5","62.13","0"
"503","15",,"19000",,"5","62.63","0"
"504","15",,"19500",,"5","63.13","0"
"505","15",,"20000",,"5","63.63","0"
"506","15",,"20500",,"5","64.13","0"
"507","15",,"21000",,"5","64.63","0"
"508","15",,"21500",,"5","65.13","0"
"509","15",,"22000",,"5","65.63","0"
"510","15",,"22500",,"5","66.13","0"
"511","15",,"23000",,"5","66.63","0"
"512","15",,"23500",,"5","67.13","0"
"513","15",,"24000",,"5","67.63","0"
"514","15",,"24500",,"5","68.13","0"
"515","15",,"25000",,"5","68.63","0"
"516","15",,"25500",,"5","69.13","0"
"517","15",,"26000",,"5","69.63","0"
"518","15",,"26500",,"5","70.13","0"
"519","15",,"27000",,"5","70.63","0"
"520","15",,"27500",,"5","71.13","0"
"521","15",,"28000",,"5","71.63","0"
"522","15",,"28500",,"5","72.13","0"
"523","15",,"29000",,"5","72.63","0"
"524","15",,"29500",,"5","73.13","0"
"525","15",,"30000",,"5","73.63","0"
"526","14",,"500",,"5","37.21","0"
"527","14",,"1000",,"5","39.04","0"
"528","14",,"1500",,"5","40.87","0"
"529","14",,"2000",,"5","42.71","0"
"530","14",,"2500",,"5","44.54","0"
"531","14",,"3000",,"5","47.12","0"
"532","14",,"3500",,"5","49.71","0"
"533","14",,"4000",,"5","52.29","0"
"534","14",,"4500",,"5","54.87","0"
"535","14",,"5000",,"5","57.46","0"
"536","14",,"5500",,"5","58.75","0"
"537","14",,"6000",,"5","60.04","0"
"538","14",,"6500",,"5","61.33","0"
"539","14",,"7000",,"5","62.63","0"
"540","14",,"7500",,"5","63.92","0"
"541","14",,"8000",,"5","65.21","0"
"542","14",,"8500",,"5","66.50","0"
"543","14",,"9000",,"5","67.79","0"
"544","14",,"9500",,"5","69.08","0"
"545","14",,"10000",,"5","70.38","0"
"546","14",,"10500",,"5","72.21","0"
"547","14",,"11000",,"5","74.04","0"
"548","14",,"11500",,"5","75.88","0"
"549","14",,"12000",,"5","77.71","0"
"550","14",,"12500",,"5","79.54","0"
"551","14",,"13000",,"5","81.38","0"
"552","14",,"13500",,"5","83.21","0"
"553","14",,"14000",,"5","85.04","0"
"554","14",,"14500",,"5","86.88","0"
"555","14",,"15000",,"5","88.71","0"
"556","14",,"15500",,"5","90.00","0"
"557","14",,"16000",,"5","91.29","0"
"558","14",,"16500",,"5","92.58","0"
"559","14",,"17000",,"5","93.88","0"
"560","14",,"17500",,"5","95.17","0"
"561","14",,"18000",,"5","96.46","0"
"562","14",,"18500",,"5","97.75","0"
"563","14",,"19000",,"5","99.04","0"
"564","14",,"19500",,"5","100.33","0"
"565","14",,"20000",,"5","101.63","0"
"566","14",,"20500",,"5","102.92","0"
"567","14",,"21000",,"5","104.21","0"
"568","14",,"21500",,"5","105.50","0"
"569","14",,"22000",,"5","106.79","0"
"570","14",,"22500",,"5","108.08","0"
"571","14",,"23000",,"5","109.38","0"
"572","14",,"23500",,"5","110.67","0"
"573","14",,"24000",,"5","111.96","0"
"574","14",,"24500",,"5","113.25","0"
"575","14",,"25000",,"5","114.54","0"
"576","14",,"25500",,"5","115.83","0"
"577","14",,"26000",,"5","117.13","0"
"578","14",,"26500",,"5","118.42","0"
"579","14",,"27000",,"5","119.71","0"
"580","14",,"27500",,"5","121.00","0"
"581","14",,"28000",,"5","122.29","0"
"582","14",,"28500",,"5","123.58","0"
"583","14",,"29000",,"5","124.88","0"
"584","14",,"29500",,"5","126.17","0"
"585","14",,"30000",,"5","127.46","0"
"586","16",,"500",,"6","18.21","0"
"587","16",,"1000",,"6","20.04","0"
"588","16",,"1500",,"6","21.88","0"
"589","16",,"2000",,"6","23.71","0"
"590","16",,"2500",,"6","25.54","0"
"591","16",,"3000",,"6","26.83","0"
"592","16",,"3500",,"6","28.13","0"
"593","16",,"4000",,"6","29.42","0"
"594","16",,"4500",,"6","30.71","0"
